LogGDP,LogDebt,LogNationalSavings,LogRatio,GDP,Debt,NationalSavings,Ratio,Country_Name,Year
22.502590878105007,22.598355500089387,20.17673715817161,0.9957623189889193,5925855360,6521403823.68,578956068.6719999,1.1005,Myanmar,1998-01-01
22.082062327008888,20.524742368836893,20.81408419270704,1.0758752499878637,3891507015,819940528.0605,1095070074.0210001,0.2107,Namibia,1998-01-01
16.993499469538374,0,0,0,23998442,0,0,0,Nauru,1998-01-01
22.311532163872474,0,20.806454266762618,0,4895254796,0,1086746564.7120001,0,Nepal,1998-01-01
26.72135287645628,26.301281615958754,25.37466376992875,1.0159715129715443,402657787837,264546166608.909,104731290616.4037,0.657,Netherlands,1998-01-01
21.755571345494776,0,0,0,2807531166,0,0,0,"Netherlands Antilles",1998-01-01
21.99198782218834,0,0,0,3556304647,0,0,0,"New Caledonia",1998-01-01
24.758367467188275,23.74886435359194,22.915104155093104,1.0425074268211756,56548667001,20606334255.1644,8951653986.258299,0.36439999999999995,"New Zealand",1998-01-01
21.996547741953577,0,19.786541830252624,0,3572558140,0,391909627.958,0,Nicaragua,1998-01-01
21.422496205840826,21.22123644802662,18.36701392788106,1.0094838846128082,2012203457,1645378766.7889,94774782.82470001,0.8177,Niger,1998-01-01
24.283901584124397,0,22.5357761519164,0,35185559156,0,6125805849.0596,0,Nigeria,1998-01-01
25.74146710335308,24.46885850663701,24.402819395700543,1.0520093161015618,151139199990,42334089917.199005,39628698237.378,0.2801,Norway,1998-01-01
22.095537335702733,0,0,0,3944300000,0,0,0,"Occupied Palestinian Territory",1998-01-01
23.357283576633634,22.40458816286568,21.18660355451953,1.0425223354628315,13929623225,5372655677.8825,1589370009.9725,0.3857,Oman,1998-01-01
25.00361091291874,24.731277117413757,23.13540227152728,1.011011715820904,72265372749,55037307885.6384,11157773552.4456,0.7615999999999999,Pakistan,1998-01-01
18.580415802073524,0,0,0,117320000,0,0,0,Palau,1998-01-01
23.11499669417087,22.681594967369684,21.39574391572956,1.0191080798076453,10932400000,7087474920,1959086080.0000002,0.6483,Panama,1998-01-01
22.048568615365458,0,20.133963316138555,0,3763324636,0,554714051.3464,0,"Papua New Guinea",1998-01-01
22.79211040324106,21.31018581110592,21.08671209966105,1.0695406696718162,7915671798,1798440632.5056,1438277565.6966002,0.22719999999999999,Paraguay,1998-01-01
24.761948694453388,0,23.03260048534673,0,56751543686,0,10067723849.896399,0,Peru,1998-01-01
25.002802006743146,24.330633232568395,23.63552565145902,1.02762643979504,72206940479,36868863808.5774,18398328434.049202,0.5106,Philippines,1998-01-01
25.87598811631682,24.93155507849638,24.405442202749335,1.0378810320835148,172901536514,67241407550.2946,39732773090.9172,0.3889,Poland,1998-01-01
25.534350426025153,24.846588717741543,23.95009281212135,1.0276803273115926,122864803102,61764136519.375404,25199571116.220203,0.5027,Portugal,1998-01-01
24.780963703720772,0,0,0,57841000000,0,0,0,"Puerto Rico",1998-01-01
23.051079448176036,22.60946889343152,21.030661246945662,1.0195321065181153,10255494505,6594282966.715,1359878571.363,0.643,Qatar,1998-01-01
26.60242829112467,0,0,0,357509685537,0,0,0,"Republic of Korea",1998-01-01
21.253009048829863,0,0,0,1698496099,0,0,0,"Republic of Moldova",1998-01-01
24.454953708152274,0,22.218156355696234,0,41749516534,0,4458848365.831201,0,Romania,1998-01-01
26.32416580906228,0,0,0,270669893201,0,0,0,"Russian Federation",1998-01-01
21.433767435185448,21.249483955077952,18.941231758232956,1.0086723743737531,2035011761,1692519281.6237,168295472.6347,0.8317,Rwanda,1998-01-01
19.710770809665682,0,0,0,363311376,0,0,0,"Saint Kitts and Nevis",1998-01-01
20.304000385639597,0,0,0,657529630,0,0,0,"Saint Lucia",1998-01-01
19.23150196756255,0,0,0,224975478,0,0,0,Samoa,1998-01-01
20.861849136299046,0,0,0,1148645359,0,0,0,"San Marino",1998-01-01
18.104031848138295,0,0,0,72858652,0,0,0,"Sao Tome and Principe",1998-01-01
25.705315082189763,0,23.69614559349526,0,145772800000,0,19548132480,0,"Saudi Arabia",1998-01-01
22.338754266230545,0,20.33701423221456,0,5030344291,0,679599513.7141,0,Senegal,1998-01-01
23.55451667690352,0,20.515876902338253,0,16966670146,0,812703499.9934,0,Serbia,1998-01-01
20.436518875142355,20.91424262740323,18.694120835452026,0.9771579702515772,750701661,1210431358.1964,131447860.8411,1.6123999999999998,Seychelles,1998-01-01
20.61889232293106,0,18.083113342769305,0,900888740,0,71350388.208,0,"Sierra Leone",1998-01-01
25.166071439242447,24.972243942262292,24.5098346127026,1.0077617172661095,85013120406,70033808590.4628,44104806866.632805,0.8238,Singapore,1998-01-01
23.831344088778625,0,0,0,22377998175,0,0,0,Slovakia,1998-01-01
23.802731913691776,22.271180539914745,22.42042957384142,1.0687683066926856,21746788180,4701655604.516,5458443833.18,0.2162,Slovenia,1998-01-01
19.697201571916192,0,0,0,358414814,0,-4731075.5448,0,"Solomon Islands",1998-01-01
21.378713420828593,0,0,0,1926004373,0,0,0,Somalia,1998-01-01
25.623308855371334,0,23.742062219641745,0,134295556744,0,20466642847.785603,0,"South Africa",1998-01-01
NULL,0,0,0,0,0,0,NULL,"South Sudan",1998-01-01
27.121610011816088,26.67797563759042,25.620577973225775,1.0166292368001328,600849312335,385565003725.3695,133929311719.4715,0.6417,Spain,1998-01-01
23.509781640838078,0,22.035748365410182,0,16224392244,0,3715385823.876,0,"Sri Lanka",1998-01-01
19.746078015202272,18.89791311237572,16.87785906194724,1.0448814055701798,376368026,161160788.7332,21377703.876799997,0.4282,"St. Vincent and the Grenadines",1998-01-01
NULL,0,0,0,0,0,0,NULL,Sudan,1998-01-01
23.114242102249555,0,0,0,10924153611,0,0,0,"Sudan (Former)",1998-01-01
21.02555258306296,19.60962341681338,0,1.0722058316038623,1352949124,328360752.3948,0,0.2427,Suriname,1998-01-01
21.178728649060577,19.491329195156766,19.161322498300194,1.0865718000557447,1576903024,291727059.44,209728102.192,0.185,Swaziland,1998-01-01
26.263447322548316,25.89310801641553,24.699938342002618,1.0143026208324626,254724224043,175887076701.6915,53339252514.60421,0.6905,Sweden,1998-01-01
26.354125001440718,25.88763519149478,0,1.01801979232538,278901637109,174927106794.7648,0,0.6272,Switzerland,1998-01-01
23.583657979723377,0,0,0,17468375691,0,0,0,"Syrian Arab Republic",1998-01-01
20.989932134385803,20.95503008237654,18.0100732099881,1.0016655691675012,1305604690,1260822449.133,66324718.252000004,0.9656999999999999,Tajikistan,1998-01-01
21.99865959023193,0,0,0,3580110813,0,0,0,"The Former Yugoslav Republic of Macedonia",1998-01-01
25.454829529001888,24.75927946382563,24.355516995219382,1.028092500276209,113472860303,56600262719.136406,37797809766.9293,0.4988000000000001,Thailand,1998-01-01
20.001896686685985,0,0,0,486086275,0,0,0,Timor-Leste,1998-01-01
21.144187798039557,0,18.783973592208874,0,1523365392,0,143805693.0048,0,Togo,1998-01-01
19.05903509810985,0,0,0,189336251,0,0,0,Tonga,1998-01-01
22.522280115126254,0,21.041235417460555,0,6043687133,0,1374334454.0442,0,"Trinidad and Tobago",1998-01-01
23.80771168528733,23.314234699855955,22.285368479704164,1.021166338581743,21855352306,13342692582.812998,4768837873.1692,0.6104999999999999,Tunisia,1998-01-01
26.31895092188606,0,24.845354232363373,0,269262054297,0,61687936639.4427,0,Turkey,1998-01-01
21.77472092403565,21.334819638606355,0,1.0206189362216718,2861812276,1843293286.9716,0,0.6441,Turkmenistan,1998-01-01
19.395844963419645,0,0,0,265160262,0,0,0,"Turks and Caicos Islands",1998-01-01
16.37902519439794,0,0,0,12981362,0,0,0,Tuvalu,1998-01-01
22.96973088572577,0,0,0,9454256362,0,0,0,"United Republic of Tanzania: Mainland",1998-01-01
22.631700255240712,22.283135194265363,20.139164578288224,1.0156425502038444,6742524558,4758199580.5806,557606780.9466,0.7057,Uganda,1998-01-01
24.458134609019453,23.726870106346382,22.74166812382683,1.0308200997179764,41882529045,20158061229.3585,7526290469.3865,0.48130000000000006,Ukraine,1998-01-01
25.049705639387017,0,23.868472322030573,0,75674390632,0,23224470484.9608,0,"United Arab Emirates",1998-01-01
28.010744807087427,27.236170627831754,26.290375333946045,1.0284391734006895,1461880603089,673780769963.7201,261676627952.931,0.4609,"United Kingdom",1998-01-01
29.799045715526898,29.36162543617718,28.128264172851747,1.0148976861073489,8741000000000,5644063699999.999,1644182100000,0.6456999999999999,"United States",1998-01-01
23.957459257867963,0,22.019517278461826,0,25385887793,0,3655567842.1920004,0,Uruguay,1998-01-01
NULL,0,0,0,0,0,0,NULL,"USSR (Former)",1998-01-01
23.430456545390605,22.205600530148246,21.83195857299484,1.0551597788845832,14987113149,4403213843.1762,3030394278.7278,0.2938,Uzbekistan,1998-01-01
19.38497432443009,0,0,0,262293411,0,0,0,Vanuatu,1998-01-01
25.23781920785905,24.245187242728175,23.676695155703502,1.040941402315983,91336763256,33849404462.673603,19171586607.4344,0.37060000000000004,Venezuela,1998-01-01
24.026835764496802,0,0,0,27209602050,0,0,0,"Viet Nam",1998-01-01
22.704399830548446,0,21.012123639805342,0,7250960868,0,1334901895.7988,0,Yemen,1998-01-01
NULL,0,0,0,0,0,0,NULL,"Yemen Arab Republic (Former)",1998-01-01
NULL,0,0,0,0,0,0,NULL,"Yemen Democratic (Former)",1998-01-01
NULL,0,0,0,0,0,0,NULL,"Yugoslavia (Former)",1998-01-01
21.898092323735288,0,0,0,3237581132,0,-9388985.2828,0,Zambia,1998-01-01
19.22875690455723,0,0,0,224358753,0,0,0,Zanzibar,1998-01-01
22.85166258596102,0,0,0,8401386477,0,0,0,Zimbabwe,1998-01-01
21.723894840411944,0,0,0,2719992175,0,0,0,Afghanistan,1999-01-01
21.954341336936476,21.63509979557693,20.48292472239975,1.0147557230785138,3424911048,2488882858.5816,786359576.6208001,0.7267,Albania,1999-01-01
24.607725884850243,24.409518818826065,23.361541231714998,1.0081200726444188,48640671735,39895078957.047,13989057190.986002,0.8201999999999999,Algeria,1999-01-01
21.13993348628445,0,0,0,1516898287,0,0,0,Andorra,1999-01-01
22.529627826516233,0,15.71718272733842,0,6088257948,0,6697083.7428,0,Angola,1999-01-01
18.812096182722204,0,0,0,147907285,0,0,0,Anguilla,1999-01-01
20.465898424692885,20.435336119110243,19.167248573425038,1.0014955616782864,773084121,749814288.9579,210974656.62089998,0.9699000000000001,"Antigua and Barbuda",1999-01-01
26.371059281153197,25.538420121774653,24.390557687328265,1.0326033934522292,283664852426,123365844320.0674,39145749634.788,0.4349,Argentina,1999-01-01
21.336003306578696,20.39413832358511,18.151528908427828,1.0461831222309772,1845476426,719551258.4974,76402724.0364,0.3899,Armenia,1999-01-01
21.26721606278089,0,0,0,1722798883,0,0,0,Aruba,1999-01-01
26.78036461021369,25.290485932837232,25.197568628726014,1.0589106386224867,427134423691,96276099099.9514,87733410626.1314,0.2254,Australia,1999-01-01
26.08124551668984,25.67807776763036,24.620658550988093,1.0157008539621961,212295607778,141855925117.25958,49273810565.2738,0.6681999999999999,Austria,1999-01-01
22.245231708192332,0,19.974145282257656,0,4581222442,0,472782156.0144,0,Azerbaijan,1999-01-01
22.518355231148583,0,0,0,6020012852,0,0,0,Bahamas,1999-01-01
22.619730955604204,21.397594180650596,20.005171097589333,1.0571156161125235,6662302321,1962714263.7666001,487680529.8972,0.29460000000000003,Bahrain,1999-01-01
24.524538616018503,0,23.042614023883363,0,44758115448,0,10169043829.785599,0,Bangladesh,1999-01-01
21.826450987459655,20.761950228420314,19.88433363664304,1.0512717132700848,3013750000,1039442375.0000001,432171750,0.34490000000000004,Barbados,1999-01-01
23.21964552739581,0,21.822492422941043,0,12138469301,0,3001843458.1373,0,Belarus,1999-01-01
26.26255100934477,26.38980021026023,25.03462698419632,0.9951780915390944,254496013647,289031122698.8979,74541882397.2063,1.1357,Belgium,1999-01-01
20.41176909972859,0,17.99936914072734,0,732350000,0,65618560.00000001,0,Belize,1999-01-01
21.635103640836245,0,19.50731183821536,0,2488892429,0,296427088.2939,0,Benin,1999-01-01
21.92470543541399,0,0,0,3324900000,0,0,0,Bermuda,1999-01-01
19.829952513394083,18.92953513067622,18.293765062699578,1.0475667984713841,409297369,166338450.76160002,88080793.8088,0.40640000000000004,Bhutan,1999-01-01
22.83772020873659,0,20.598109914903933,0,8285063968,0,882359312.5920001,0,Bolivia,1999-01-01
22.267898976694475,21.68879451217519,20.584814524092078,1.0267006294053918,4686252112,2626175683.5648003,870705642.4096,0.5604,"Bosnia and Herzegovina",1999-01-01
22.492523497744195,20.063240751704193,21.428312635793418,1.121081273763495,5866496814,516838369.3134001,2023941400.8300002,0.08810000000000001,Botswana,1999-01-01
27.098498583612784,0,24.98322258892373,0,587122065744,0,70806921128.72641,0,Brazil,1999-01-01
20.327255887609002,0,0,0,673000000,0,0,0,"British Virgin Islands",1999-01-01
22.249219443429173,0,0,0,4599527618,0,0,0,"Brunei Darussalam",1999-01-01
23.306332161354348,0,21.095414256886126,0,13237666972,0,1450848300.1312003,0,Bulgaria,1999-01-01
21.82608485424447,0,19.830984460998383,0,3012646768,0,409719960.448,0,"Burkina Faso",1999-01-01
20.849001192038173,0,15.915326939078046,0,1133982026,0,8164670.5872,0,Burundi,1999-01-01
21.9796730129585,20.92383281613426,19.856070575492897,1.050461127562159,3512777995,1222095464.4605,420128248.202,0.3479,Cambodia,1999-01-01
23.028059981189095,0,20.9637040769273,0,10022114930,0,1271806384.6169999,0,Cameroon,1999-01-01
27.217398772254572,27.12714578327701,25.637034107306178,1.0033270359402573,661250629600,604184700265.52,136151504634.64,0.9137000000000001,Canada,1999-01-01
20.207150157141477,0,18.770404252525488,0,596834347,0,141867524.2819,0,"Cape Verde",1999-01-01
21.502133241232904,0,0,0,2179002938,0,0,0,"Cayman Islands",1999-01-01
20.722743159374286,0,18.445825813128817,0,999477459,0,102546387.29339999,0,"Central African Republic",1999-01-01
21.147737558884057,20.750538195192924,18.270676815047565,1.0191416415302013,1528782584,1027647652.9648,86070459.4792,0.6722,Chad,1999-01-01
25.042321633052687,23.02866783191085,23.550666756274968,1.0874411761826497,75117668402,10028208731.667,16901475390.45,0.1335,Chile,1999-01-01
27.7270366198615,0,0,0,1100776130221,0,0,0,"China Peoples Republic of",1999-01-01
25.818750829285197,0,0,0,163283016436,0,0,0,"China: Hong Kong SAR",1999-01-01
22.56229632210167,0,0,0,6290436632,0,0,0,"China: Macao SAR",1999-01-01
25.357005221126045,24.27966506773347,23.305956753947424,1.0443721175884055,102898121201,35036810268.9405,13232698386.448599,0.34049999999999997,Colombia,1999-01-01
19.22079922116559,0,16.768553353617136,0,222580462,0,19164177.7782,0,Comoros,1999-01-01
21.57934337520594,0,0,0,2353909442,0,0,0,Congo,1999-01-01
18.208006101877594,0,0,0,80841912,0,0,0,"Cook Islands",1999-01-01
23.48304204346325,0,21.429658036102705,0,15796307442,0,2026666244.8086,0,"Costa Rica",1999-01-01
23.253888887045626,23.3545483701448,21.11086836372292,0.9956899409269736,12561330037,13891574887.9183,1473444013.3401,1.1059,"Côte dIvoire",1999-01-01
23.862124915110755,0,22.00230071496857,0,23077522184,0,3593170204.0488,0,Croatia,1999-01-01
24.06843240408361,0,0,0,28365300000,0,0,0,Cuba,1999-01-01
22.99639930508621,22.53990402586527,21.131423773526897,1.0202527605573253,9709778477,6151144665.179501,1504044686.0873,0.6335000000000001,Cyprus,1999-01-01
24.853069877594184,23.009806565499016,23.472359894768196,1.080107727409537,62165739783,9840836607.6489,15628466981.446201,0.1583,"Czech Republic",1999-01-01
NULL,0,0,0,0,0,0,NULL,"Czechoslovakia (Former)",1999-01-01
23.05346609697343,0,0,0,10280000000,0,0,0,"Democratic Peoples Republic of Korea",1999-01-01
22.434808673265703,0,20.457201437467134,0,5537498344,0,766389770.8096,0,"Democratic Republic of the Congo",1999-01-01
25.88199752248759,25.48241507753758,24.356441094034192,1.0156807132971566,173943700331,116646645441.96861,37832754821.9925,0.6706000000000001,Denmark,1999-01-01
20.099797386485285,0,16.93919046974106,0,536081836,0,22729869.8464,0,Djibouti,1999-01-01
19.58477028176501,19.135666716627014,17.496489791417968,1.0234694495775143,320300534,204415800.7988,39685236.1626,0.6382,Dominica,1999-01-01
23.7885128082057,22.19248458268152,22.20132550470642,1.0719175097127107,21439756337,4345838609.5099,4384430170.9165,0.2027,"Dominican Republic",1999-01-01
23.55032605399007,0,21.92780290200731,0,16895718000,0,3335214733.2,0,Ecuador,1999-01-01
25.24403341805426,0,23.57749591357959,0,91906116309,0,17361065370.7701,0,Egypt,1999-01-01
23.24616648624362,21.873380475148522,21.315834367151623,1.062760578441672,12464700000,3158554980,1808627970,0.2534,"El Salvador",1999-01-01
20.419465648083946,19.926479942446285,19.653317574639512,1.0247402304401758,738008314,450775478.1912,343026264.3472,0.6108,"Equatorial Guinea",1999-01-01
20.492217120738182,0,19.050832793300334,0,793700799,0,187789609.0434,0,Eritrea,1999-01-01
22.465877638283192,19.65079886442246,20.90570596715201,1.1432551823100383,5712243201,342163367.7399,1200142296.5301,0.0599,Estonia,1999-01-01
22.72501745242793,22.705834633011154,20.128061298831305,1.0008448409726762,7402010226,7261372031.706,551449761.837,0.9810000000000001,Ethiopia,1999-01-01
NULL,0,0,0,0,0,0,NULL,"Ethiopia (Former)",1999-01-01
21.409659648256294,20.388008400724313,0,1.0501103995766299,1986538767,715153956.12,0,0.36,Fiji,1999-01-01
25.5932513897333,24.80930384484686,24.193263701481406,1.0315989336012454,130319034136,59503670986.4976,32136673817.937603,0.45659999999999995,Finland,1999-01-01
28.006981025057982,27.476802672776177,26.49057797859107,1.0192954893113202,1456388744708,857084776260.6581,319677329463.406,0.5885,France,1999-01-01
22.045008138970427,0,0,0,3749949233,0,0,0,"French Polynesia",1999-01-01
22.330738475293852,22.080095250277058,21.20094506914217,1.0113515463667961,4990183279,3883859646.0457,1612328217.4449003,0.7783,Gabon,1999-01-01
20.518360037187993,0,0,0,814724060,0,0,0,Gambia,1999-01-01
21.752894662654736,0,0,0,2800026344,0,-1883017716.34,0,Georgia,1999-01-01
28.38760510740789,27.897562022824427,26.803347493504088,1.0175658032118553,2130984312409,1305440989781.7534,437064882475.086,0.6126,Germany,1999-01-01
23.23843417571196,23.095602526604416,0,1.006184365571022,12368690734,10722417997.3046,-346323340.552,0.8669,Ghana,1999-01-01
25.660377181199838,25.685167350007056,23.87121433781905,0.9990348449566473,139367084009,142865197817.62592,23288239737.9039,1.0251000000000001,Greece,1999-01-01
20.829893231174587,0,0,0,1112519646,0,0,0,Greenland,1999-01-01
19.761624669497593,18.783990307382386,18.556317642158522,1.0520461492003104,382265010,143808096.762,114526596.996,0.3762,Grenada,1999-01-01
23.516254741672956,0,21.570644547626642,0,16329755015,0,2333521991.6435,0,Guatemala,1999-01-01
21.990961108747435,22.236805045582418,19.946886710904888,0.9889442779063342,3552655215,4542780223.420501,460068850.34250003,1.2787000000000002,Guinea,1999-01-01
19.77340083690245,0,16.21905227574612,0,386793237,0,11062286.5782,0,Guinea-Bissau,1999-01-01
20.825772248019867,21.016970952751425,18.705508711819775,0.9909026517112578,1107944405,1341388291.1334999,132953328.6,1.2106999999999999,Guyana,1999-01-01
22.044113737676604,21.125821003131776,20.721732702300365,1.0434677892238458,3746596773,1495641431.7816,998468040.0045,0.3992,Haiti,1999-01-01
22.590609212458496,0,21.044146099185784,0,6471082308,0,1378340531.604,0,Honduras,1999-01-01
24.59976553208312,24.10366430371551,23.017456287037273,1.0205819838061359,48255011860,29382476721.554,9916404937.230001,0.6089,Hungary,1999-01-01
22.8914736029286,22.05699324625201,20.991683389486838,1.037832915273635,8742601204,3795163182.6563997,1307893140.1184,0.4341,Iceland,1999-01-01
26.839990494564248,26.485028368629187,25.45649222074636,1.0134023691043315,453377294090,317908158615.908,113661687628.36302,0.7012,India,1999-01-01
25.759045758213524,0,23.867907845005192,0,153819512951,0,23211364504.3059,0,Indonesia,1999-01-01
25.419851458185537,0,0,0,109572411314,0,0,0,"Iran (Islamic Republic of)",1999-01-01
23.420204143587572,0,0,0,14834244219,0,0,0,Iraq,1999-01-01
25.293972561330797,24.568302189065292,23.865605423789,1.0295368547114534,96612363965,46760384159.06,23157983642.4105,0.484,Ireland,1999-01-01
25.430943243732376,0,23.822504831631356,0,110794530213,0,22181064948.642597,0,Israel,1999-01-01
27.82010744484909,27.942413569233057,26.279729068346484,0.9956229219755506,1208145245856,1365324942341.8657,258905526186.9408,1.1301,Italy,1999-01-01
22.90153613812151,22.712310805010762,21.221675761390866,1.0083313994218943,8831018039,7308550529.076401,1646101762.4696002,0.8276000000000001,Jamaica,1999-01-01
29.12000722960283,29.396653632434347,27.822456078317327,0.9905891872493172,4432599088351,5845268417808.464,1210986070937.4932,1.3187,Japan,1999-01-01
22.8212423475133,22.898295976955595,21.49472519042927,0.9966349622906508,8149662461,8802450424.1261,2162920417.1493998,1.0801,Jordan,1999-01-01
23.548851169497816,0,21.54562965372939,0,16870817135,0,2275873231.5115,0,Kazakhstan,1999-01-01
23.272618154889404,22.654578446816263,21.270137654345696,1.0272810067741516,12798811537,6898559418.443001,1727839557.4950001,0.539,Kenya,1999-01-01
18.072513563285007,0,0,0,70598084,0,0,0,Kiribati,1999-01-01
21.37015380976289,0,0,0,1909588880,0,0,0,Kosovo,1999-01-01
24.128567595152997,23.45188414062372,22.968930604647113,1.02885411894719,30123384331,15311716255.4473,9446693326.2016,0.5083,Kuwait,1999-01-01
20.94608803263143,0,0,0,1249598370,0,0,0,Kyrgyzstan,1999-01-01
21.05786564237624,0,0,0,1397381049,0,0,0,"Lao Peoples Democratic Republic",1999-01-01
22.715664955881977,20.613568723637332,20.786710247476076,1.1019763370635671,7333105668,896105512.6296,1065500253.5603999,0.1222,Latvia,1999-01-01
23.55701151616947,0,20.372537118018602,0,17009052107,0,704174757.2298,0,Lebanon,1999-01-01
20.502053906351122,20.47898996675257,18.80433107904945,1.0011262244688823,801546790,783271523.188,146763217.24899998,0.9772,Lesotho,1999-01-01
20.03839233491861,0,0,0,504154000,0,0,0,Liberia,1999-01-01
24.238974877616663,23.592520425048697,22.6345245066936,1.027400821994483,33639771436,17623876255.3204,6761594058.636001,0.5239,Libya,1999-01-01
21.703134341462068,0,0,0,2664105901,0,0,0,Liechtenstein,1999-01-01
23.118554065538135,0,20.857110915875264,0,10971359863,0,1143215697.7246,0,Lithuania,1999-01-01
23.776658847924175,21.032463200185614,22.716786387571997,1.1304742873727858,21187110701,1362331218.0742998,7341333857.8965,0.0643,Luxembourg,1999-01-01
22.03734101575623,22.256797779212445,19.67818557127379,0.9901397871502798,3721307849,4634516795.1446,351663591.7305,1.2454,Madagascar,1999-01-01
21.617976559989227,0,18.85968514245027,0,2446627934,0,155116211.0156,0,Malawi,1999-01-01
25.17194359813483,24.189245934063077,24.212484370859297,1.04062539472088,85513799552,32007815172.313602,32760336608.371204,0.3743,Malaysia,1999-01-01
20.444165195795883,19.281334334801123,18.70916406038644,1.0603086301395621,756463768,236470573.87680003,133440208.6752,0.31260000000000004,Maldives,1999-01-01
21.80120266881347,0,19.22549565469897,0,2938610445,0,223628254.86450002,0,Mali,1999-01-01
22.086281995339032,21.561695456323005,20.157327286933132,1.024329558873451,3907962578,2312732253.6604,567826962.5833999,0.5918,Malta,1999-01-01
18.463503519574548,0,0,0,104375290,0,0,0,"Marshall Islands",1999-01-01
21.063772576148818,0,18.97549208580178,0,1405659713,0,174161238.44070002,0,Mauritania,1999-01-01
22.191996052340365,0,20.289528461127887,0,4343716054,0,648082435.2568,0,Mauritius,1999-01-01
26.99025619956155,26.243919190487485,25.515349180085057,1.0284384738291903,526889243657,249798190417.7837,120552258948.7216,0.47409999999999997,Mexico,1999-01-01
19.214108698601304,0,0,0,221096253,0,0,0,"Micronesia (Federated States of)",1999-01-01
21.794000485763906,0,0,0,2917522067,0,0,0,Monaco,1999-01-01
20.80751149185021,0,19.128723501281318,0,1087896108,0,203001413.75280002,0,Mongolia,1999-01-01
20.544845151451227,0,0,0,836590408,0,0,0,Montenegro,1999-01-01
17.38264079338098,0,0,0,35414815,0,0,0,Montserrat,1999-01-01
24.40547361735697,24.074884043893913,22.994066555422005,1.0137317202799532,39734021300,28548894304.049995,9687154392.939999,0.7184999999999999,Morocco,1999-01-01
22.23537290346482,22.50677314334232,20.774785937763074,0.9879413971008199,4536278973,5950690756.781401,1052870349.6333,1.3118,Mozambique,1999-01-01
22.606635168847948,22.499717886501873,20.37637073743353,1.0047519387969845,6575623036,5908854860.1496,706879476.37,0.8986,Myanmar,1999-01-01
22.07818633426668,20.580289796565488,20.69548550865692,1.0727830634314568,3876452756,866774836.2415999,972601996.4804001,0.22359999999999997,Namibia,1999-01-01
16.98074342488312,0,0,0,23694261,0,0,0,Nauru,1999-01-01
22.406119112207186,0,20.94164697002327,0,5380887241,0,1244061130.1192,0,Nepal,1999-01-01
26.742939897371222,26.25028157756068,25.425051568915393,1.0187677346757178,411444467834,251392569846.574,110143684039.1618,0.611,Netherlands,1999-01-01
21.748762653590074,0,0,0,2788480480,0,0,0,"Netherlands Antilles",1999-01-01
22.017023773344132,0,0,0,3646464020,0,0,0,"New Caledonia",1999-01-01
24.80568678563355,23.722455599003744,22.932283327364985,1.0456626921318928,59288831463,20069269450.225502,9106764512.716799,0.3385,"New Zealand",1999-01-01
22.04305702639947,0,20.161810390669878,0,3742639793,0,570378304.4532,0,Nicaragua,1999-01-01
21.406140948486016,21.22832920716989,18.406400653534487,1.0083761533741464,1979561017,1657090527.3307,98582138.64660001,0.8371,Niger,1999-01-01
24.303189235634026,0,22.635062326851248,0,35870792992,0,6765231558.2912,0,Nigeria,1999-01-01
25.792458453458035,24.559400068237004,24.533677412637104,1.0502071867307443,159045864486,46345964911.2204,45169025514.023994,0.2914,Norway,1999-01-01
22.153218167405765,0,0,0,4178500000,0,0,0,"Occupied Palestinian Territory",1999-01-01
23.466181156986448,22.37969504811618,21.80175893621959,1.048547851368588,15532200491,5240564445.663401,2940245552.9463,0.33740000000000003,Oman,1999-01-01
25.002238391801576,24.79188766228612,22.95584470416794,1.0084846596750052,72166255035,58476316454.860504,9323880150.522001,0.8103,Pakistan,1999-01-01
18.54718122756171,0,0,0,113485000,0,0,0,Palau,1999-01-01
23.16180956193471,22.76371720815596,21.309025390868882,1.0174880205257566,11456345000,7694081302,1796354896,0.6716,Panama,1999-01-01
21.957016448559664,0,20.208891016351668,0,3434085333,0,597874256.4753001,0,"Papua New Guinea",1999-01-01
22.711261598825704,21.63538879712708,20.886772304974727,1.0497274540239132,7300886374,2489602253.5340004,1177632972.1262,0.3410000000000001,Paraguay,1999-01-01
24.66588399679626,0,22.974150841635332,0,51553399803,0,9496136243.7126,0,Peru,1999-01-01
25.142048384973236,24.51805406310161,23.277072853413923,1.025450401580226,82995181179,44468818075.7082,12855953564.6271,0.5357999999999999,Philippines,1999-01-01
25.84604947946656,24.918950548875802,24.313572608168588,1.037204573634526,167801820386,66399180326.7402,36245193203.37601,0.3957,Poland,1999-01-01
25.56287671203923,24.858264053370007,23.943893386761598,1.0283452077408317,126420148929,62489479615.604706,25043831502.8349,0.4943000000000001,Portugal,1999-01-01
24.84558218224326,0,0,0,61702000000,0,0,0,"Puerto Rico",1999-01-01
23.240408274495415,22.817440891251106,22.08077128398953,1.018537021099789,12393131868,8118740686.7268,3886486153.8048,0.6551,Qatar,1999-01-01
26.85841497126047,0,0,0,461807960297,0,0,0,"Republic of Korea",1999-01-01
20.88173624302163,0,0,0,1171717248,0,0,0,"Republic of Moldova",1999-01-01
24.30666130364131,0,22.180547353763043,0,35995555291,0,4294269746.2163,0,Romania,1999-01-01
25.999864617134055,0,0,0,195703112787,0,0,0,"Russian Federation",1999-01-01
