Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Slovenia,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,"9,704,121,985","7,287,514,945","7,243,119,689","7,777,592,692","8,557,120,916","12,526,669,757","12,547,771,365","11,882,780,491","12,559,832,898","13,020,801,009","11,459,345,553","11,581,584,572","12,909,894,154","16,290,627,495","18,600,910,220","19,382,723,674","20,577,889,218","24,837,077,210","28,685,990,088","27,529,600,337","26,983,956,315","29,079,095,336"
Slovenia,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,"2,959,675,873","2,357,757,668","2,492,826,882","2,615,802,102","2,844,432,401","3,862,961,046","3,872,605,020","3,699,309,472","3,932,980,416","4,039,501,670","3,735,939,496","3,952,847,308","4,410,482,946","5,529,425,812","6,374,225,646","6,780,289,293","7,306,984,020","8,197,772,493","9,899,736,857","9,935,494,858","9,759,418,933","10,472,155,395"
Slovenia,Gross capital formation,,,,,,,,,,,,,,,,,,,,,"3,281,815,966","2,355,514,458","2,420,420,144","2,694,435,818","3,310,490,998","4,957,449,826","4,932,857,887","5,014,499,452","5,578,670,051","6,183,707,125","5,479,937,098","5,133,544,805","5,545,293,474","7,398,841,656","9,299,407,986","9,700,505,846","11,261,748,116","15,127,063,694","17,344,571,001","10,940,296,792","9,934,905,174","10,121,285,642"
Slovenia,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,"3,600,771,132","2,883,957,607","2,575,438,304","2,634,834,080","3,194,383,845","4,562,560,377","4,755,470,448","4,868,183,816","5,413,942,418","5,930,051,733","5,244,496,394","5,137,464,054","5,416,222,734","7,037,889,660","8,461,394,743","9,074,432,233","10,342,318,303","13,172,879,848","15,628,087,322","11,430,125,580","9,497,050,449","9,308,196,425"
Slovenia,Changes in inventories,,,,,,,,,,,,,,,,,,,,,"-318,955,167","-528,443,140","-155,018,161","59,601,741","116,107,153","394,889,449","177,387,439","146,315,636","164,727,633","253,655,392","235,440,703","-3,919,249","129,070,741","360,951,996","838,013,243","626,073,613","919,429,813","1,954,183,846","1,716,483,679","-489,828,787","437,854,725","813,089,217"
Slovenia,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,"15,838,118,772","10,628,241,366","7,938,767,853","7,475,047,113","8,661,876,855","10,385,410,532","10,554,729,659","10,475,749,312","11,106,421,665","10,536,718,422","10,730,035,660","11,311,737,602","12,742,865,501","15,683,064,808","19,561,229,405","22,208,562,854","25,914,290,800","32,903,594,464","37,050,002,854","28,979,638,023","31,124,239,607","36,423,588,858"
Slovenia,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,"13,740,120,024","9,471,713,670","7,082,718,427","7,356,014,847","8,367,871,457","10,791,218,584","10,758,672,104","10,651,928,344","11,430,972,605","11,471,050,940","11,423,433,270","11,480,787,446","12,472,522,992","15,749,887,566","19,998,024,790","22,354,349,701","26,115,768,952","33,718,362,389","38,423,863,618","27,990,811,787","30,643,605,972","35,812,347,058"
Slovenia,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,"18,182,132,388","13,256,448,530","13,099,713,859","13,256,338,403","15,048,042,564","20,941,070,382","21,149,291,828","20,420,410,383","21,746,788,180","22,309,809,125","19,981,824,537","20,498,926,840","23,136,013,083","29,152,072,204","33,837,748,467","35,717,731,966","38,945,143,204","47,347,145,472","54,556,583,665","49,394,218,224","47,158,781,614","50,283,639,160"
Slovenia,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,"926,260,339","694,537,400","692,068,684","607,971,729","606,128,986","781,691,044","743,894,231","731,728,246","747,765,366","643,498,944","584,526,956","542,561,384","657,830,403","624,920,293","784,511,851","828,705,577","786,555,255","1,060,306,924","1,117,516,128","1,012,998,161","1,010,668,303","1,157,703,368"
Slovenia,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,"5,619,696,005","4,430,355,756","3,879,500,498","3,597,153,218","4,217,326,629","5,143,672,654","5,194,690,245","5,090,283,448","5,510,297,986","5,482,463,347","4,884,798,455","5,070,224,292","5,662,328,804","7,191,269,410","8,318,715,537","8,473,837,847","9,179,112,367","11,045,285,795","12,106,497,962","9,879,232,618","9,592,276,567","10,727,940,001"
Slovenia,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,"4,977,284,991","3,764,912,940","3,404,721,178","3,147,021,751","3,618,192,488","4,488,758,714","4,557,547,138","4,473,056,566","4,764,984,782","4,805,609,509","4,255,928,817","4,403,177,844","4,886,996,626","6,221,896,660","7,099,844,711","7,197,203,475","7,788,527,838","9,417,255,479","10,225,514,268","8,112,876,115","7,886,947,637","8,874,752,729"
Slovenia,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,"845,171,201","521,707,376","534,023,625","583,030,693","665,537,244","1,057,689,046","1,154,611,654","1,166,923,470","1,227,235,289","1,364,122,839","1,157,860,613","1,126,979,761","1,213,220,802","1,588,044,997","1,845,433,959","2,078,727,854","2,455,507,585","3,354,330,978","4,045,118,348","3,424,078,262","2,670,834,359","2,625,545,571"
Slovenia,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,"2,088,299,276","1,299,437,844","1,406,607,479","1,498,865,108","1,793,157,083","2,535,339,888","2,483,955,247","2,582,508,486","2,648,479,917","2,597,199,181","2,344,565,495","2,470,056,114","2,819,444,149","3,609,519,251","4,121,489,937","4,496,324,661","4,922,681,778","6,157,225,710","7,262,902,695","6,437,511,629","6,013,814,129","6,388,915,598"
Slovenia,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,"1,593,190,017","1,067,194,488","962,654,872","1,017,553,832","1,109,224,381","1,421,844,652","1,447,601,886","1,478,763,358","1,620,879,518","1,693,452,968","1,598,704,364","1,662,433,354","1,784,770,189","2,280,189,636","2,723,369,737","2,938,149,259","3,278,066,246","4,039,486,065","4,668,987,949","4,046,713,720","3,988,636,693","4,378,087,161"
Slovenia,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,"5,006,876,594","3,656,641,938","3,922,943,988","4,071,989,479","4,429,632,273","6,985,681,297","7,130,196,105","6,693,452,613","7,051,410,095","7,414,014,879","6,840,073,948","7,068,007,177","8,023,436,228","10,161,983,821","11,822,611,038","12,493,756,285","13,530,882,987","15,905,561,924","18,670,678,421","18,297,175,102","17,761,061,728","18,510,186,633"
Slovenia,Total Value Added,,,,,,,,,,,,,,,,,,,,,"16,079,493,431","11,669,874,810","11,397,799,140","11,376,564,058","12,821,006,595","17,925,918,583","18,154,949,368","17,743,659,620","18,806,068,172","19,194,752,158","17,410,529,829","17,940,262,082","20,161,030,574","25,455,927,408","29,616,132,059","31,309,501,482","34,152,806,218","41,562,197,396","47,871,701,503","43,097,709,492","41,037,291,778","43,788,378,332"
Solomon Islands,Final consumption expenditure,"32,256,005","33,574,691","34,635,137","41,207,206","54,601,978","60,590,828","57,129,994","60,127,933","75,673,632","92,509,948","110,771,723","136,921,666","141,384,268","109,651,068","136,686,764","147,626,230","139,764,571","145,360,760","176,229,082","188,990,112","184,238,797","190,367,437","224,036,064","247,072,110","239,141,388","298,305,881","326,383,356","325,267,413","289,472,915","306,109,267","271,569,814","269,421,003","220,040,028","293,700,576","346,291,073","442,119,009","487,340,864","545,099,320","615,429,954","601,859,084","674,234,504","723,445,621"
Solomon Islands,Household consumption expenditure (including Non-profit institutions serving households),"26,096,004","27,789,862","28,185,835","28,443,574","37,685,248","41,820,729","39,441,142","41,485,392","52,238,955","63,910,967","76,286,598","94,670,540","97,903,401","74,802,372","95,782,798","102,649,528","91,472,868","92,298,093","120,863,378","130,819,182","119,425,020","124,689,198","132,918,958","140,068,178","151,092,634","178,220,147","195,437,456","197,474,178","174,015,999","184,368,309","163,885,112","162,372,574","132,764,892","223,809,298","248,892,951","277,083,026","302,242,275","331,717,198","378,746,975","368,986,297","450,119,931","467,457,916"
Solomon Islands,General government final consumption expenditure,"6,160,001","5,784,829","6,449,301","12,763,631","16,916,731","18,770,099","17,688,852","18,642,540","23,434,677","28,598,981","34,485,124","42,251,127","43,480,868","34,848,697","40,903,965","44,976,701","48,291,703","53,062,668","55,365,703","58,170,930","64,813,777","65,678,239","91,117,107","107,003,932","88,048,754","120,085,734","130,945,900","127,793,235","115,456,916","121,740,958","107,684,702","107,048,429","87,275,136","69,891,278","97,398,122","165,035,983","185,098,589","213,382,122","236,682,979","232,872,787","224,114,573","255,987,704"
Solomon Islands,Gross capital formation,"4,704,001","8,166,817","8,718,500","11,767,177","15,590,003","17,302,347","16,316,449","17,160,503","21,618,407","26,432,597","31,547,057","39,230,692","40,417,490","30,921,658","39,961,840","41,937,735","37,955,785","33,694,544","57,622,588","47,051,299","41,838,302","51,791,141","48,598,067","49,878,702","67,570,886","69,878,740","78,231,062","81,249,594","69,980,181","74,408,735","66,418,667","65,555,321","53,787,562","30,202,731","43,969,440","73,932,190","78,901,805","98,667,015","118,535,090","115,455,641","252,744,447","175,706,891"
Solomon Islands,Gross fixed capital formation (including Acquisitions less disposals of valuables),"4,704,001","8,166,817","8,718,500","11,767,177","15,590,003","17,302,347","16,316,449","17,160,503","21,618,407","26,432,597","31,547,057","33,424,445","33,917,312","26,939,708","33,759,511","33,698,760","36,520,241","29,751,035","52,820,706","47,051,299","36,143,864","49,802,008","40,674,840","46,365,233","64,502,245","64,300,185","73,183,897","75,868,826","64,996,429","69,448,152","61,899,053","61,008,131","53,787,562","29,243,491","38,839,004","68,752,819","73,526,916","92,498,693","111,462,221","108,478,644","253,527,970","170,825,913"
Solomon Islands,Changes in inventories,,,,,,,,,,,,"5,806,248","6,500,178","3,981,949","6,202,329","8,238,975","1,435,544","3,943,510","4,801,882",0,"5,694,438","1,989,133","7,923,227","3,513,468","3,068,642","5,578,555","5,047,165","5,380,768","4,983,752","4,960,582","4,519,613","4,547,190",,"959,240","5,130,436","5,179,370","5,374,890","6,168,322","7,072,869","6,976,997","-783,523","4,880,977"
Solomon Islands,Exports of goods and services,"7,952,001","10,321,949","10,868,267","13,634,158","26,214,556","15,447,722","24,441,412","32,822,636","35,025,134","69,517,876","73,268,263","92,404,717","90,864,539","67,602,467","106,146,183","81,781,960","76,313,523","81,665,592","92,292,179","108,579,921","96,726,357","115,922,276","133,055,565","172,536,389","192,990,229","210,517,044","239,740,351","242,134,551","210,978,824","225,086,423","199,845,514","197,613,295","161,807,212","87,863,701","116,022,674","141,436,648","167,055,255","223,523,262","269,633,773","234,871,535","313,375,216","453,917,342"
Solomon Islands,Imports of goods and services,"11,200,002","13,044,221","14,451,212","16,048,540","23,492,826","28,539,012","25,785,690","28,608,919","35,368,517","58,316,490","74,111,812","106,969,284","109,442,881","85,048,082","108,737,029","111,361,232","108,986,506","114,611,369","149,770,710","176,998,354","118,120,045","137,986,923","140,637,273","182,104,317","183,358,948","214,333,950","241,422,740","240,251,282","212,017,106","225,293,114","199,845,514","197,992,228","161,807,212","105,396,473","158,923,273","223,536,306","263,724,422","358,768,949","408,522,721","344,206,786","530,876,979","586,754,773"
Solomon Islands,Gross Domestic Product (GDP),"32,032,005","34,595,543","37,740,356","50,560,001","72,913,710","64,801,885","72,102,165","81,502,153","98,207,728","130,143,930","143,523,850","161,578,312","163,216,234","123,110,859","174,057,757","159,984,693","144,989,951","146,159,446","176,229,082","167,622,979","208,123,801","220,388,618","260,612,684","282,708,717","319,776,789","364,661,323","403,212,427","408,400,275","358,414,814","380,104,620","338,184,985","334,597,392","273,827,590","314,257,618","363,512,771","429,476,034","471,176,770","516,087,297","608,202,205","597,762,271","675,637,364","838,147,109"
Solomon Islands,"Agriculture, hunting, forestry, fishing (ISIC A-B)","14,809,981","15,994,537","17,449,091","23,377,595","33,705,761","29,964,043","33,344,086","37,650,475","45,447,686","60,209,851","66,086,847","75,168,402","75,446,548","55,881,804","83,456,651","72,529,996","62,187,769","55,808,149","74,256,904","68,843,164","82,648,441","81,885,993","100,133,192","104,745,274","120,072,007","154,189,396","157,576,121","161,413,781","127,727,730","129,248,605","112,275,216","81,778,837","83,354,244","114,842,321","128,247,541","128,528,064","137,841,612","137,310,507","174,511,428","174,784,943","190,392,205","240,583,183"
Solomon Islands,"Mining, Manufacturing, Utilities (ISIC C-E)","1,345,206","1,452,779","1,584,961","2,123,382","3,061,357","2,722,071","3,028,276","3,419,196","4,131,223","5,463,582","6,000,645","6,852,216","6,810,329","5,083,784","7,694,028","6,348,063","5,799,598","4,442,688","6,466,160","5,983,468","9,490,730","14,918,501","16,187,972","15,559,645","21,541,258","36,860,323","43,719,870","42,248,360","37,536,999","41,474,327","33,180,624","34,606,480","26,334,042","27,231,752","30,435,243","25,511,718","30,922,043","37,767,904","50,865,286","48,081,688","53,431,557","67,932,248"
Solomon Islands,Manufacturing (ISIC D),"1,219,715","1,317,325","1,437,125","1,925,164","2,776,372","2,467,881","2,744,895","3,103,562","3,741,853","4,949,070","5,469,616","6,166,978","6,170,622","4,721,894","6,673,392","5,875,335","5,799,598","3,993,427","6,112,022","5,699,442","6,722,600","12,634,681","13,216,762","12,830,433","16,558,513","24,677,725","27,726,356","29,388,413","27,880,218","31,249,064","25,903,791","26,999,195","20,534,363","20,796,852","23,461,057","21,939,281","24,035,876","30,070,570","36,525,948","34,773,253","39,748,741","49,467,289"
Solomon Islands,Construction (ISIC F),"1,195,662","1,291,479","1,408,801","1,886,984","2,722,738","2,418,584","2,689,435","3,048,402","3,659,727","4,845,667","5,412,261","5,954,568","6,061,372","4,818,550","5,966,797","6,077,933","6,546,081","5,640,716","7,150,914","6,946,228","4,784,910","6,630,445","5,600,902","5,521,164","8,385,596","12,763,140","16,773,997","13,645,732","9,977,843","10,759,509","7,996,628","7,257,510","6,445,999","8,060,279","4,315,445","6,374,609","7,332,979","9,775,222","13,384,243","12,824,266","14,053,494","17,953,217"
Solomon Islands,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","2,920,066","3,153,575","3,440,235","4,609,645","6,645,320","5,907,001","6,577,234","7,420,176","8,956,601","11,897,738","12,990,010","14,812,557","15,028,576","10,805,582","16,565,713","14,924,701","10,852,713","17,720,834","16,999,231","16,346,350","14,196,550","14,660,650","19,500,700","20,422,034","24,670,665","31,629,811","36,945,991","37,972,021","37,078,138","40,002,021","37,393,661","49,618,937","34,378,720","32,134,533","49,313,644","55,963,759","56,876,585","60,271,824","61,719,817","61,563,927","72,350,822","87,042,988"
Solomon Islands,"Transport, storage and communication (ISIC I)","1,512,926","1,634,029","1,782,619","2,387,898","3,444,028","3,061,111","3,404,279","3,850,999","4,640,224","6,135,585","6,796,881","7,633,835","7,643,625","5,908,674","8,165,091","7,293,519","7,464,829","6,838,745","8,450,984","8,170,464","8,581,202","7,625,012","11,201,803","12,234,399","18,563,764","23,487,773","27,379,663","28,266,653","27,522,340","29,463,753","28,217,410","36,522,719","24,733,234","26,152,607","33,949,057","37,264,905","41,014,746","47,477,784","54,621,135","50,688,751","60,041,793","73,609,411"
Solomon Islands,Other Activities (ISIC J-P),"7,045,916","7,610,494","8,301,569","11,120,388","16,044,279","14,250,378","15,853,936","17,958,658","21,555,930","28,606,371","31,824,775","35,052,059","36,028,830","28,012,324","35,251,210","37,142,921","35,946,024","35,491,587","42,466,164","40,884,364","61,847,924","66,820,149","69,806,359","70,865,400","82,610,270","86,351,547","100,772,191","104,248,949","100,753,699","108,807,040","104,703,298","130,761,548","93,789,593","98,415,339","109,088,569","169,405,247","194,337,091","220,439,101","249,821,995","246,057,076","281,407,568","346,124,575"
Solomon Islands,Total Value Added,"28,829,754","31,136,894","33,967,278","45,505,893","65,623,484","58,323,192","64,897,249","73,347,906","88,391,389","117,158,796","129,111,420","145,473,638","147,019,281","110,510,719","157,099,491","144,317,133","128,797,014","125,942,719","155,790,358","147,174,037","181,549,757","192,540,750","222,430,928","229,347,917","275,843,560","345,281,990","383,167,832","387,795,496","340,596,748","359,755,256","323,766,838","340,546,031","269,035,833","306,836,832","355,349,499","423,048,302","468,325,056","513,042,342","604,923,904","594,000,652","671,677,439","833,245,623"
Somalia,Final consumption expenditure,"310,631,116","328,309,274","404,184,154","548,849,576","667,691,454","694,764,687","730,632,410","434,779,710","461,335,000","542,410,311","588,594,102","678,788,429","762,006,847","691,266,654","718,350,645","813,380,857","795,410,848","911,150,238","878,526,554","824,219,205","808,104,812","506,910,526","481,565,909","792,228,452","908,572,597","905,294,323","1,016,621,867","1,195,533,844","1,568,324,679","1,545,673,323","1,660,052,447","1,053,777,873","986,278,015","1,257,473,863","1,646,621,091","1,876,557,921","1,937,112,484","2,028,340,622","2,112,773,983","1,636,181,307","872,246,922","868,145,186"
Somalia,Household consumption expenditure (including Non-profit institutions serving households),"275,221,600","293,437,834","311,497,060","441,360,774","542,844,188","538,015,841","582,160,731","372,549,178","367,197,475","428,134,294","509,710,696","601,407,030","676,571,148","601,803,267","660,022,098","728,343,238","717,313,080","809,953,765","765,754,784","722,466,259","705,702,761","452,780,874","430,142,776","712,705,732","813,229,093","810,295,197","909,945,514","1,070,084,556","1,397,503,240","1,379,482,071","1,483,859,897","941,932,217","881,597,909","1,121,119,596","1,467,577,012","1,675,961,642","1,729,957,197","1,810,227,128","1,886,444,953","1,460,782,828","778,666,978","775,077,056"
Somalia,General government final consumption expenditure,"35,409,516","34,871,440","92,687,093","107,488,802","124,847,266","156,748,846","148,471,679","62,230,533","94,137,525","114,276,016","78,883,406","77,381,399","85,435,699","89,463,387","58,328,547","85,037,619","78,097,768","101,196,474","112,771,771","101,752,946","102,402,051","54,129,653","51,423,133","79,522,720","95,343,504","94,999,127","106,676,353","125,449,288","170,821,438","166,191,252","176,192,551","111,845,656","104,680,105","136,354,266","179,044,079","200,596,279","207,155,288","218,113,494","226,329,030","175,398,479","93,579,944","93,068,130"
Somalia,Gross capital formation,"48,327,150","42,637,568","65,471,923","6,048,405","19,140,948","173,820,502","261,937,841","85,005,624","104,162,560","81,012,306","52,028,779","42,996,357","49,172,162","76,390,592","73,998,902","94,968,817","143,335,165","196,496,545","202,181,128","233,197,525","234,647,737","125,248,947","118,986,364","223,437,239","232,974,307","232,134,498","260,675,627","306,549,398","384,722,602","385,114,885","420,094,029","266,669,575","249,587,855","279,629,261","364,481,073","470,909,991","485,866,410","488,593,156","522,977,648","403,151,737","213,640,135","213,811,818"
Somalia,Gross fixed capital formation (including Acquisitions less disposals of valuables),"31,154,295","33,196,392","50,542,459","62,384,980","118,984,273","117,949,627","141,056,717","62,230,533","73,476,172","87,596,345","55,949,884","13,549,272","18,728,699","102,460,398","63,723,823","71,934,338","135,179,643","152,999,815","169,706,136","216,901,895","229,120,534","122,769,211","117,077,500","221,310,628","231,402,119","230,943,231","259,630,948","305,622,782","383,559,716","383,830,302","418,561,354","265,696,993","248,677,508","279,629,261","364,481,073","469,405,459","484,318,251","487,519,228","521,478,273","402,040,627","213,082,573","213,224,977"
Somalia,Changes in inventories,"17,172,855","9,441,176","14,929,465","-56,336,575","-99,843,324","55,870,876","120,881,123","22,775,092","30,686,388","-6,584,039","-3,921,105","29,447,085","30,443,463","-26,069,805","10,275,080","23,034,480","8,155,522","43,496,730","32,474,992","16,295,630","5,527,203","2,479,737","1,908,864","2,126,611","1,572,188","1,191,266","1,044,679","926,616","1,162,886","1,284,583","1,532,675","972,582","910,347",,,"1,504,532","1,548,158","1,073,928","1,499,375","1,111,110","557,563","586,841"
Somalia,Exports of goods and services,"39,512,764","47,662,710","71,225,988","76,555,530","88,634,661","121,053,564","117,432,304","28,805,679","42,117,373","38,130,174","27,843,140","21,618,617","36,611,747","29,896,913","14,158,304","33,629,603","46,546,812","53,395,800","25,919,003","15,445,559","8,455,455","3,331,316","3,165,000","3,496,067","3,829,039","3,814,847","4,271,704","5,023,439","5,571,878","5,832,877","6,653,920","4,223,803","3,953,243","3,964,457","5,162,645","7,285,108","7,506,183","7,356,588","8,016,313","6,160,246","3,252,208","3,266,454"
Somalia,Imports of goods and services,"57,445,480","71,570,204","92,998,124","147,926,712","202,963,027","232,622,875","238,658,309","107,203,319","107,891,384","147,138,959","97,072,061","79,308,407","123,738,749","131,997,335","93,403,568","137,063,453","180,038,404","248,563,502","167,838,618","100,235,335","57,134,636","21,540,789","20,463,864","22,719,665","19,070,504","19,000,873","21,343,988","25,100,110","32,618,202","32,252,442","34,751,920","22,060,011","20,646,947","24,324,465","31,782,124","39,216,327","40,477,566","41,290,365","43,768,013","33,796,013","17,947,050","17,926,280"
Somalia,Gross Domestic Product (GDP),"341,025,550","347,039,348","447,883,941","483,699,611","572,504,036","757,015,879","871,344,245","441,387,695","499,723,549","514,413,832","571,393,961","664,094,996","724,052,007","665,556,824","713,104,283","804,915,824","805,254,421","912,479,081","938,788,068","972,626,954","994,073,368","613,950,000","583,254,545","996,441,841","1,126,306,823","1,122,242,795","1,260,225,209","1,482,006,572","1,926,004,373","1,904,432,755","2,052,048,477","1,302,611,240","1,219,172,165","1,516,743,116","1,984,482,685","2,315,536,694","2,390,007,510","2,483,000,000","2,600,000,000","2,011,697,277","1,071,192,226","1,067,297,190"
Somalia,"Agriculture, hunting, forestry, fishing (ISIC A-B)","179,947,939","167,115,582","253,067,419","233,416,752","258,199,840","401,282,392","493,606,074","246,997,475","274,832,670","262,674,531","367,793,056","417,167,037","456,303,738","405,578,722","464,623,758","512,162,157","477,352,266","570,159,547","643,147,101","677,921,856","700,636,493","401,652,632","369,086,364","626,957,322","711,412,828","698,896,070","784,825,282","922,943,264","1,199,447,937","1,111,793,316","1,123,001,448","703,331,956","649,477,678","808,008,283","1,057,719,113","1,222,128,481","1,262,084,365","1,315,043,940","1,374,083,507","1,063,637,837","566,603,282","564,303,738"
Somalia,"Mining, Manufacturing, Utilities (ISIC C-E)","23,748,827","26,310,657","27,964,031","31,082,705","31,276,412","35,911,846","49,639,498","25,212,989","21,883,918","29,599,549","27,777,239","31,343,983","38,775,620","33,098,801","35,659,223","41,559,808","46,763,750","42,603,662","21,211,779","23,541,039","24,646,185","17,856,486","15,999,279","27,725,086","34,610,122","36,616,864","41,116,542","48,352,886","62,846,886","58,096,899","58,524,237","36,852,122","34,030,414","42,108,662","55,595,285","64,035,288","66,337,040","69,048,660","72,123,282","55,861,041","29,749,294","29,628,160"
Somalia,Manufacturing (ISIC D),"19,159,263","21,571,606","22,557,376","24,714,800","23,609,872","26,415,006","39,154,986","20,722,126","18,399,607","25,534,621","25,470,707","28,062,048","35,393,013","29,783,237","32,131,102","38,221,745","42,302,957","44,669,555","17,963,096","19,143,176","20,105,844","14,675,759","12,648,752","21,734,470","27,334,865","28,817,991","32,359,317","38,053,932","49,460,508","45,727,246","46,068,612","29,002,620","26,781,926","33,146,743","43,717,635","50,395,738","52,164,472","54,311,537","56,735,110","43,935,906","23,400,111","23,304,909"
Somalia,Construction (ISIC F),"17,815,225","19,041,026","22,223,933","23,152,187","49,477,931","39,274,311","42,162,128","23,480,799","12,714,679","15,858,946","15,190,163","15,476,280","15,744,046","12,163,383","14,146,849","17,418,788","20,337,960","25,823,662","36,547,680","36,257,325","36,059,417","25,334,778","25,721,818","43,734,979","48,098,583","48,863,406","54,870,469","64,527,536","83,853,375","77,568,738","78,192,752","49,169,943","45,404,987","56,260,268","73,706,148","85,439,030","87,947,108","91,736,290","95,889,560","74,180,814","39,527,381","39,367,507"
Somalia,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","29,178,688","32,296,931","40,622,076","49,383,977","58,902,693","78,344,432","71,029,718","37,081,699","38,021,779","48,950,899","51,699,275","53,233,585","62,727,463","60,078,018","69,840,760","77,937,319","78,626,555","93,707,612","98,876,481","95,004,838","91,938,637","65,921,053","68,352,500","114,353,975","119,531,021","123,516,856","138,703,959","163,113,253","211,982,782","196,221,652","197,927,832","124,302,206","114,784,356","142,410,603","186,578,994","215,990,820","222,628,496","232,117,104","242,589,685","187,715,443","100,013,012","99,607,920"
Somalia,"Transport, storage and communication (ISIC I)","22,057,530","23,265,029","24,947,757","33,568,660","39,894,911","60,783,283","51,185,923","24,699,747","22,861,970","23,130,015","23,625,481","28,844,895","31,761,685","34,235,566","38,591,688","52,256,364","55,414,162","59,765,637","65,542,172","65,410,108","65,323,678","47,538,421","48,431,364","84,776,736","104,014,769","112,329,782","126,141,082","148,341,292","192,782,181","175,340,791","173,785,139","113,043,883","104,388,125","125,039,737","162,486,089","196,428,096","193,880,484","205,120,714","215,420,242","165,351,647","88,430,156","88,088,326"
Somalia,Other Activities (ISIC J-P),"39,772,711","42,846,991","48,768,513","66,146,034","79,361,765","95,778,991","112,889,798","54,467,755","75,432,276","79,122,973","59,244,931","71,600,376","76,257,891","75,594,857","66,186,634","73,695,581","84,755,060","85,815,255","90,496,999","91,221,772","91,804,213","66,689,533","67,294,264","119,454,838","147,092,409","142,864,741","160,433,404","188,666,418","245,181,197","229,950,152","235,189,120","143,769,340","132,760,798","169,220,397","220,229,288","249,817,282","262,780,480","272,147,369","283,782,452","220,415,634","117,230,689","116,745,786"
Somalia,Total Value Added,"312,520,920","310,876,216","417,593,729","436,750,316","517,113,552","711,375,255","820,513,138","411,940,463","445,747,293","459,336,914","545,330,145","617,666,156","681,570,442","620,749,346","689,048,912","775,030,016","763,249,753","877,875,374","955,822,212","989,356,938","1,010,408,625","624,992,903","594,885,589","1,017,002,937","1,164,759,732","1,163,087,719","1,306,090,738","1,535,944,649","1,996,094,358","1,848,971,548","1,866,620,527","1,170,469,450","1,080,846,359","1,343,047,950","1,756,314,916","2,033,838,997","2,095,657,972","2,185,214,077","2,283,888,727","1,767,162,416","941,553,814","937,741,436"
South Africa,Final consumption expenditure,"13,120,794,757","14,868,214,842","15,320,581,308","19,795,114,783","24,083,228,592","26,270,177,508","25,716,299,978","28,625,799,975","31,849,249,972","38,237,690,919","52,330,809,580","57,410,219,805","55,364,821,702","62,653,262,737","56,070,807,027","41,872,412,992","48,864,093,063","65,719,454,495","70,776,028,248","73,797,102,389","90,342,487,483","97,888,506,020","108,493,149,724","106,794,858,498","111,151,342,022","122,263,746,231","116,910,020,683","122,876,456,221","110,847,413,325","109,281,239,101","108,325,446,091","96,415,909,489","89,550,866,732","136,802,156,582","180,346,974,721","203,874,675,444","216,234,566,709","233,448,515,442","220,235,905,336","231,706,218,971","293,584,870,313","326,908,112,501"
South Africa,Household consumption expenditure (including Non-profit institutions serving households),"10,830,395,672","12,118,000,568","12,591,314,128","16,326,610,649","19,600,369,004","20,811,140,775","20,088,199,983","22,260,549,981","24,849,199,978","29,835,303,639","40,820,008,788","45,078,565,668","42,875,595,089","48,737,097,219","42,863,800,208","31,446,038,574","36,564,482,334","49,253,614,053","53,688,913,521","55,394,534,784","68,315,455,015","74,107,445,185","82,105,833,392","80,614,391,708","83,973,510,182","94,576,498,759","89,460,982,370","94,251,435,107","85,636,878,591","84,737,104,783","84,211,304,939","74,778,543,100","68,707,466,644","104,483,173,544","137,924,831,561","155,798,371,788","164,853,709,620","179,511,778,311","168,617,036,944","172,405,850,487","215,255,050,094","239,257,042,613"
